timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1749953700,Jun 15 2025 - 2:15am,complete,N/A,Mexico,Dominican Republic,N/A,1,0.00,0.00,2.67,0.33,3,2,5,1,1,0,"44,53,47","51,67",5,2,2,0,3,0,0,2,0,3,15,12,9,5,6,7,9,12,62,38,0.00,0.00,1.88,1.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.10,1.45,2.18,3.42,2.30,1.55,N/A
1750024800,Jun 15 2025 - 10:00pm,complete,N/A,USMNT,Trinidad and Tobago,N/A,1,0.00,0.00,2.17,0.67,5,0,5,3,3,0,"41,44,16,82,84","",10,4,0,0,1,0,0,0,1,0,22,3,12,2,10,1,10,9,70,30,0.00,0.00,2.61,0.44,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.04,1.17,1.44,2.05,1.91,1.83,N/A
1750032900,Jun 16 2025 - 12:15am,complete,N/A,Haiti,Saudi Arabia,N/A,1,0.00,0.00,0.33,1.00,0,1,1,1,0,1,"","21",11,1,4,0,1,0,1,3,0,1,13,7,5,4,8,3,15,13,57,43,0.00,0.00,1.61,0.88,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.25,1.80,2.75,4.80,1.70,2.05,N/A
1750042800,Jun 16 2025 - 3:00am,complete,N/A,Costa Rica,Suriname,N/A,1,0.00,0.00,2.00,0.33,4,3,7,3,2,1,"19,14,76,90'13","34,64,59",9,2,1,0,2,0,1,0,0,2,19,9,9,6,10,3,17,17,53,47,0.00,0.00,2.13,1.17,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.37,2.15,3.50,8.00,2.20,1.70,N/A
1750114800,Jun 16 2025 - 11:00pm,complete,N/A,Panama,Guadeloupe,N/A,1,0.00,0.00,2.50,0.00,5,2,7,5,4,1,"17,22,6,13,90'2","29,71",6,2,1,0,0,0,0,1,0,0,23,14,8,6,15,8,9,8,63,37,0.00,0.00,2.18,1.42,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.25,1.85,3.10,5.50,1.85,1.91,N/A
1750125600,Jun 17 2025 - 2:00am,complete,N/A,Jamaica,Guatemala,N/A,1,0.00,0.00,1.00,1.40,0,1,1,1,0,1,"","32",2,3,1,0,0,0,1,0,0,0,15,11,2,4,13,7,11,15,54,46,0.00,0.00,1.29,1.10,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.28,1.86,3.20,6.00,1.96,1.88,N/A
1750205700,Jun 18 2025 - 12:15am,complete,N/A,Curaçao,El Salvador,N/A,1,0.00,0.00,0.67,0.33,0,0,0,0,0,0,"","",4,3,2,0,2,0,2,0,2,0,6,6,3,1,3,5,19,17,60,40,0.00,0.00,0.95,0.61,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.33,2.05,3.40,7.50,1.82,1.95,N/A
1750213800,Jun 18 2025 - 2:30am,complete,N/A,Canada,Honduras,N/A,1,0.00,0.00,2.00,1.40,6,0,6,2,2,0,"27,45'2,48,65,75,90","",3,3,0,0,0,0,0,0,0,0,19,7,8,4,11,3,12,12,54,46,0.00,0.00,2.18,0.88,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.22,1.70,2.80,4.75,1.95,1.80,BC Place Stadium
1750287600,Jun 18 2025 - 11:00pm,complete,N/A,Costa Rica,Dominican Republic,N/A,2,3.00,0.00,2.00,0.33,2,1,3,2,1,1,"44,85","16",5,6,4,0,3,0,1,3,0,3,13,15,6,5,7,10,8,17,51,49,2.13,1.47,1.44,1.39,6.00,100,100,100,100,100,50,100,100,100,11.00,4.00,0.00,0.00,0.00,1.14,1.43,2.00,3.95,1.60,2.26,N/A
1750298400,Jun 19 2025 - 2:00am,complete,N/A,Suriname,Mexico,N/A,2,0.00,3.00,0.33,2.67,0,2,2,0,0,0,"","63,57",3,5,0,0,1,0,0,0,0,1,5,16,2,6,3,10,13,18,40,60,1.17,1.88,0.70,1.73,6.00,100,100,100,100,100,50,100,100,100,7.00,4.00,0.00,0.00,0.00,1.11,1.46,2.05,3.02,1.93,1.76,N/A
1750373100,Jun 19 2025 - 10:45pm,complete,N/A,Trinidad and Tobago,Haiti,N/A,2,0.00,0.00,0.67,0.33,1,1,2,0,0,0,"68","49",3,4,1,0,2,1,0,1,1,2,9,16,2,3,7,13,14,11,52,48,0.44,1.61,0.74,1.44,3.00,0,50,50,50,50,50,100,50,50,15.00,5.00,0.00,0.00,0.00,1.06,1.31,1.73,2.63,1.72,2.17,BBVA Compass Stadium
