timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1704085200,Jan 01 2024 - 5:00am,complete,N/A,Japan,Thailand,Woo-Sung Kim,N/A,0.00,0.00,3.00,1.25,5,0,5,0,0,0,"50,72,74,82,90'2","",13,3,0,0,2,0,0,0,1,1,10,2,5,0,5,2,-1,-1,50,50,0.00,0.00,1.99,0.55,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,National Olympic Stadium
1704115800,Jan 01 2024 - 1:30pm,complete,N/A,China,Hong Kong,N/A,N/A,0.00,0.00,0.00,1.78,1,2,3,0,0,0,"","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Beijing National Stadium
1704200400,Jan 02 2024 - 1:00pm,complete,N/A,Indonesia,Libya,Bahattin Şimşek,N/A,0.00,0.00,0.25,2.60,0,4,4,1,0,1,"","25,58,89,90'2",2,5,1,0,1,0,0,1,0,1,7,22,5,12,2,10,-1,-1,50,50,0.00,0.00,1.28,2.63,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.90,3.00,2.40,0.00,2.25,0.00,0.00,1.91,1.80,Patriot Chandrabhaga Stadium
1704369600,Jan 04 2024 - 12:00pm,complete,N/A,Hong Kong,Tajikistan,N/A,N/A,3.00,0.00,1.78,2.00,1,2,3,2,1,1,"33","25,51",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,1.50,50,50,50,0,0,0,0,0,0,0.00,-1.00,3.90,3.30,1.85,1.30,1.91,3.25,6.00,1.85,1.91,Hong Kong Football Club Stadium
1704375000,Jan 04 2024 - 1:30pm,complete,N/A,Saudi Arabia,Lebanon,N/A,N/A,0.00,0.00,2.50,1.86,1,0,1,0,0,0,"48","",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,-1,-1,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,N/A
1704459600,Jan 05 2024 - 1:00pm,complete,N/A,Indonesia,Libya,Kadir Sağlam,N/A,0.00,3.00,0.25,2.60,1,2,3,3,1,2,"6","9,20",3,4,1,0,0,0,1,0,0,0,13,6,3,5,10,1,-1,-1,19,81,1.28,2.63,1.51,1.03,4.00,0,100,100,100,0,0,100,100,100,7.00,2.00,3.75,3.40,1.83,1.33,2.05,3.50,6.50,1.91,1.80,Patriot Chandrabhaga Stadium
1704465000,Jan 05 2024 - 2:30pm,complete,N/A,Iran,Burkina,N/A,N/A,0.00,0.00,3.00,1.00,2,1,3,2,1,1,"42,71","17",-1,-1,2,0,2,0,0,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.44,3.80,6.50,1.30,1.85,3.00,5.50,2.00,1.73,Azadi Stadium
1704465000,Jan 05 2024 - 2:30pm,complete,N/A,Syria,Kyrgyzstan,N/A,N/A,0.00,0.00,1.25,2.00,1,1,2,0,0,0,"71","48",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.30,3.90,1.36,2.11,3.90,7.60,1.90,1.75,Aleppo International Stadium
1704470400,Jan 05 2024 - 4:00pm,complete,N/A,Qatar,Jordan,N/A,N/A,0.00,0.00,0.00,1.75,1,2,3,1,1,0,"11","51,58",2,14,2,0,2,0,1,1,1,1,4,14,2,7,2,7,12,6,53,47,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.55,3.75,5.00,1.36,2.08,3.90,9.00,2.10,1.67,N/A
1704546000,Jan 06 2024 - 1:00pm,complete,N/A,Iraq,South Korea,N/A,N/A,0.00,0.00,0.00,3.00,0,1,1,1,0,1,"","40",4,5,1,0,1,1,0,1,0,2,6,11,4,6,2,5,10,12,42,58,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Faisal Al-Husseini International Stadium
