timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1560558600,Jun 15 2019 - 12:30am,complete,N/A,Brazil,Bolivia,Néstor Fabián Pitana,1,0.00,0.00,2.33,0.00,3,0,3,0,0,0,"50,53,85","",8,0,1,0,1,0,0,1,1,0,17,5,8,2,9,3,13,8,65,35,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.05,15.25,39.75,1.10,1.35,1.91,3.05,3.60,1.23,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1560625200,Jun 15 2019 - 7:00pm,complete,N/A,Venezuela,Peru,Wilmar Alexander Roldán Pérez,1,0.00,0.00,1.25,1.33,0,0,0,0,0,0,"","",4,7,2,1,2,0,1,2,1,1,11,15,7,10,4,5,13,13,46,54,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.45,3.10,2.35,1.49,2.50,4.85,9.75,2.05,1.67,Arena do Grêmio (Porto Alegre- Rio Grande do Sul)
1560636000,Jun 15 2019 - 10:00pm,complete,N/A,Argentina,Colombia,Roberto Tobar Vargas,1,0.00,0.00,1.67,2.50,0,2,2,0,0,0,"","71,86",5,4,3,0,4,0,1,2,1,3,12,6,7,2,5,4,13,17,50,50,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.25,3.80,1.47,2.40,4.70,9.50,2.05,1.67,Arena Fonte Nova (Salvador- Bahia)
1560711600,Jun 16 2019 - 7:00pm,complete,N/A,Paraguay,Qatar,Diego Mirko Haro Sueldo,1,0.00,0.00,0.75,0.33,2,2,4,1,1,0,"4,56","68,77",2,4,2,0,4,0,1,1,2,2,7,8,4,4,3,4,11,14,39,61,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.87,3.40,5.00,1.47,2.40,4.70,9.50,2.15,1.61,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1560722400,Jun 16 2019 - 10:00pm,complete,N/A,Uruguay,Ecuador,Anderson Daronco,1,0.00,0.00,2.00,0.33,4,0,4,3,3,0,"6,33,44,78","",9,1,2,0,0,1,1,1,1,0,10,3,5,2,5,1,14,12,65,35,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.74,3.45,5.70,1.48,2.45,4.80,9.75,2.25,1.56,Estádio Governador Magalhães Pinto (Belo Horizonte- Minas Gerais)
1560812400,Jun 17 2019 - 11:00pm,complete,N/A,Japan,Chile,Mario Alberto Díaz de Vivar,1,0.00,0.00,0.67,1.17,0,4,4,1,0,1,"","41,54,82,83",8,7,2,0,1,0,2,0,0,1,10,13,4,5,6,8,16,15,48,52,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,8.25,4.85,1.41,1.25,1.80,3.00,5.60,2.00,1.71,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1560893400,Jun 18 2019 - 9:30pm,complete,N/A,Bolivia,Peru,N/A,2,0.00,1.00,0.00,1.33,1,3,4,2,1,1,"28","45,55,90'6",2,5,3,0,2,0,1,2,2,0,4,14,2,8,2,6,8,12,44,56,0.00,0.00,0.00,0.00,1.50,0,50,50,0,0,0,0,50,50,7.00,3.00,8.75,4.50,1.43,1.28,1.91,3.25,6.25,2.10,1.65,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1560904200,Jun 19 2019 - 12:30am,complete,N/A,Brazil,Venezuela,N/A,2,3.00,1.00,2.33,1.25,0,0,0,0,0,0,"","",9,2,1,0,2,0,1,0,1,1,14,7,3,4,11,3,12,18,67,33,0.00,0.00,0.00,0.00,1.50,0,50,50,0,0,0,0,50,50,12.00,4.00,1.15,8.00,23.75,1.16,1.54,2.35,4.10,2.45,1.48,Arena Fonte Nova (Salvador- Bahia)
1560979800,Jun 19 2019 - 9:30pm,complete,N/A,Colombia,Qatar,Alexis Herrera,2,3.00,1.00,2.50,0.33,1,0,1,0,0,0,"86","",13,1,1,0,4,0,0,1,1,3,15,7,5,4,10,3,9,8,75,25,0.00,0.00,0.00,0.00,3.00,50,100,50,50,0,0,50,100,100,8.00,8.00,1.33,5.25,11.50,1.25,1.80,3.00,5.60,2.15,1.61,Estádio Cícero Pompeu de Toledo (Morumbi) (São Paulo- São Paulo)
1560990600,Jun 20 2019 - 12:30am,complete,N/A,Argentina,Paraguay,Wilton Pereira Sampaio,2,0.00,1.00,1.67,0.75,1,1,2,1,0,1,"57","37",2,3,3,0,3,0,1,2,2,1,6,10,3,7,3,3,19,18,52,48,0.00,0.00,0.00,0.00,3.00,50,100,50,50,0,0,50,100,100,7.00,5.00,1.39,4.70,9.00,1.26,1.83,3.15,5.90,2.10,1.65,Estádio Governador Magalhães Pinto (Belo Horizonte- Minas Gerais)
